"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","he-lazy-image src 2","wp-btn","listing-card--owner-info__firm-name","he-lazy-image src 3","listing-card--owner-info__name"
"https://www.hepsiemlak.com/istanbul-eyupsultan-emniyettepe-kiralik/daire/4206-174","42","22.500","07-05-2025","Kiralık Daire","1 +
                          1","60 m²","12
                        Yaşında","Kot 1","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Rnkdan Bilgi Üniversitesine Çok Yakın 1+1 Full Eşyalı Daire","İstanbul / Eyüpsultan / Emniyettepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/rnk-gayrimenkul-4206/ali-balci-4206","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/2/9/6/2/0/0/1744470360546-269253.jpg","Whatsapp","Rnk Gayrimenkul","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Ali
          Balcı"
"https://www.hepsiemlak.com/istanbul-kartal-cumhuriyet-kiralik/daire/72592-6482","14","31.000","08-05-2025","Kiralık Daire","2 +
                          1","85 m²","Sıfır Bina","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Akbayırlar'dan Metroya Yürüme 8dk Kiralık 2+1 Lüx Daireler","İstanbul / Kartal / Cumhuriyet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/8/7/1/5/4/4/106ef1cf-6e9b-4ca7-b7eb-6c913e5c04b3.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-fatih-sehremini-kiralik/daire/0-44595601","13","18.000","09-05-2025","Kiralık Daire","3 +
                          1","130 m²","16
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Dairemiz Kiralıktır","İstanbul / Fatih / Şehremini Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/6/5/9/5/4/4/1746698004639-44595601.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-fatih-sumbul-efendi-kiralik/daire/145847-238","13","20.000","06-05-2025","Kiralık Daire","2 +
                          1","85 m²","38
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Fatih Sümbülefendi Mah Kiralık Eşyalı Daire","İstanbul / Fatih / Sümbül Efendi Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/7/1/8/5/4/4/845150a5-dc95-4b30-a77c-8e4ea5f3dde0.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-fatih-ayvansaray-kiralik/daire/128957-353","13","16.000","09-05-2025","Kiralık Daire","1 +
                          1","65 m²","35
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ayvansaray'da Full Eşyalı, Tüm Faturalar Dahil 1+1daire","İstanbul / Fatih / Ayvansaray Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/1/6/0/3/4/4/1741593089902-44306157.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-kirazlidere-kiralik/daire/44764-22931","25","60.000","07-05-2025","Kiralık Daire","2 +
                          1","105 m²","Sıfır Bina","Bahçe Katı","","","","Emlak Konut Çınarköy 2+1 Açık Mutfak Bahçe Katı Kiralık Daire","İstanbul / Çekmeköy / Kirazlıdere Mah.","https://www.hepsiemlak.com/emlak-ofisi/durukan-real-estate-44764/mehmet-durukan-857024","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/5/9/8/5/4/4/9a1949c9-cb3f-4320-a120-2e49bd6be0da.jpg","Whatsapp","Durukan Real Estate","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/2/0/7/5/8/cce1cd86-dfc1-4037-9fcd-b45d7b17e144.jpg","Mehmet
          Durukan"
"https://www.hepsiemlak.com/istanbul-besiktas-dikilitas-kiralik/daire/80027-1405","25","40.000","10-05-2025","Kiralık Daire","3 +
                          1","120 m²","40
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Tiamo'dan Darphane Arkasında 3+1 120m Kombili Asansörlü","İstanbul / Beşiktaş / Dikilitaş Mah.","https://www.hepsiemlak.com/emlak-ofisi/tiamo-emlak-insaat-dekorasyon-80027","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/2/7/5/5/4/4/1746088241-3261309-44557203.jpeg","Whatsapp","Tiamo Emlak İnşaat Dekorasyon","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/2/0/0/8/0/74e2d277-3685-4d30-bc6c-47e2372e766c.jpg",""
"https://www.hepsiemlak.com/istanbul-sisli-inonu-kiralik/daire/25165-5836","25","40.000","06-05-2025","Kiralık Daire","2 +
                          1","70 m²","30
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Elmadağ Cumhuriyet Caddesi'ne 150m Mesafede İçi Yeni Full Eşyalı Lüks 2+1 Kiralık Daire","İstanbul / Şişli / İnönü Mah.","https://www.hepsiemlak.com/emlak-ofisi/project-25165","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/1/1/2/5/4/4/d9e77afb-a8a5-4f7d-a46d-47e827da54ce.jpg","Whatsapp","Project","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/6/1/5/2/0/34b14b72-d8f0-4b52-9762-85cc4e6985e4.jpg",""
"https://www.hepsiemlak.com/istanbul-sisli-merkez-kiralik/daire/77929-3078","25","35.000","08-05-2025","Kiralık Daire","2 +
                          1","120 m²","30
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Eliz’den  Abide-İ Hürriyet Caddesinin En Güzel Lokasyonunda","İstanbul / Şişli / Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/eliz-gayrimenkul-77929/guray-erdogan-4418561","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/3/5/4/1/5/4/4/5565ed48-0869-4337-9e6e-ba131a422ca6.jpg","Whatsapp","Eliz Gayrimenkul","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Güray 
          Erdoğan"
"https://www.hepsiemlak.com/istanbul-kagithane-harmantepe-kiralik/daire/46376-2511","25","18.000","07-05-2025","Kiralık Daire","1 +
                          1","75 m²","29
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Harmantepe De Anacadde Üzerinde Eşyalı 1+1 Daire","İstanbul / Kağıthane / Harmantepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/senoglu-emlak-46376/senoglu-emlak-879376","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/8/0/3/3/4/4/cf894555-407f-444f-982b-6906a87d1f08.jpg","Whatsapp","Şenoğlu Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/7/3/9/7/8/58b7db91-02f3-4c08-8705-9b8f8659be9c.jpg","Şenoğlu
          Emlak"
"https://www.hepsiemlak.com/istanbul-kagithane-emniyet-evleri-kiralik/daire/20823-5737","16","32.000","05-05-2025","Kiralık Daire","3 +
                          1","115 m²","17
                        Yaşında","7. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Emniyetevleri Bölgesi 3+1 Asansörlü Metroya 10 Dk Yürüme Kılimalı Tüm Odalar Aydınlıklı Ferah","İstanbul / Kağıthane / Emniyet Evleri Mah.","https://www.hepsiemlak.com/emlak-ofisi/karadeniz-emlak-20823/ihsan-incebacak-20823","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/3/7/7/5/4/4/b6a42852-1da1-4e1c-84ff-35cf20b26c70.jpg","Whatsapp","Karadeniz Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/2/8/0/2/0/824f217a-c6af-4712-b64d-56ed4699d0ce.jpg","İhsan
          İncebacak"
"https://www.hepsiemlak.com/istanbul-sariyer-kirecburnu-kiralik/daire/1994-3241","16","55.000","05-05-2025","Kiralık Daire","1 +
                          1","160 m²","25
                        Yaşında","3. Kat","","","","Tarabyaüstünde  Deniz Manzaralı Kurumsal Çalışana  3+1 Daire","İstanbul / Sarıyer / Kireçburnu Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/1/3/3/4/4/4/b1f0dd73-c954-4864-9337-e10c4acd214c.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-beykoz-anadolu-hisari-kiralik/daire/70850-2777","16","55.000","05-05-2025","Kiralık Daire","2 +
                          1","80 m²","25
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Boğazda Anadolu Hisarında Bahçeli Yenilenmiş Kiralık Daire","İstanbul / Beykoz / Anadolu Hisarı Mah.","https://www.hepsiemlak.com/emlak-ofisi/mavi-kapi-gayrimenkul-70850/manolya-budeyri-1347710","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/0/3/5/5/3/4/304cd338-38f6-4431-b265-ce4a6c7aff09.jpg","Whatsapp","Mavi Kapı Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/1/7/7/4/3/1/ab87f0a4-4eaa-4b0e-ac50-ecf9aa4c3582.jpg","Manolya
          Budeyri"
"https://www.hepsiemlak.com/istanbul-beykoz-anadolu-hisari-kiralik/daire/70850-2777","16","55.000","05-05-2025","Kiralık Daire","2 +
                          1","80 m²","25
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Boğazda Anadolu Hisarında Bahçeli Yenilenmiş Kiralık Daire","İstanbul / Beykoz / Anadolu Hisarı Mah.","https://www.hepsiemlak.com/emlak-ofisi/mavi-kapi-gayrimenkul-70850/manolya-budeyri-1347710","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/1/7/7/4/3/1/ab87f0a4-4eaa-4b0e-ac50-ecf9aa4c3582.jpg","Whatsapp","Mavi Kapı Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/5/8/0/7/0/275afa25-1689-4553-8d6a-415ec05912ba.jpg","Manolya
          Budeyri"
"https://www.hepsiemlak.com/istanbul-eyupsultan-mimar-sinan-kiralik/daire/33208-5813","34","130.000","09-05-2025","Kiralık Daire","3 +
                          1","193 m²","1
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Diamond Dan Maya Kemer 2.Etapta 3+1 Geniş Sıfır Arakat Kiralık","İstanbul / Eyüpsultan / Mimar Sinan Mah.","https://www.hepsiemlak.com/emlak-ofisi/diamond-proje-33208/inci-ersoy-881354","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/5/3/1/8/8/d647f341-ba26-41d1-99e5-578bc2c1c4ab.jpg","Whatsapp","Diamond Proje","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/0/2/3/3/0/321b027e-3779-4664-8030-ff733407c07f.jpg","İnci
          Ersoy"
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-merkez-kiralik/daire/45238-11834","30","25.000","07-05-2025","Kiralık Daire","2 +
                          1","100 m²","20
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","G.O.Paşa Merkez Mahallesınde 2+1 Kıralık  Asansörlü Daıre","İstanbul / Gaziosmanpaşa / Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-denge-45238","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/3/2/5/4/0/521a2ada-8ab2-4d28-97e3-fd6402364b03.jpg","Whatsapp","Remax Denge","",""
"https://www.hepsiemlak.com/istanbul-pendik-fevzi-cakmak-kiralik/daire/128331-129","30","20.000","04-05-2025","Kiralık Daire","3 +
                          1","130 m²","25
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Pendik Fevziçakmak Mah 3+1 Kiralık Daire","İstanbul / Pendik / Fevzi Çakmak Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/2/9/0/5/4/4/18927edd-0a6f-49a6-9e87-ca47c1998954.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-pendik-ahmet-yesevi-kiralik/daire/5008-1731","7","17.500","09-05-2025","Kiralık Daire","1 +
                          1","60 m²","11
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Pendik Dumankaya Dizayn Sitesinde 1+1 Kiralık Bahçe Dairesi","İstanbul / Pendik / Ahmet Yesevi Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/5/5/8/5/4/4/681c9fee-04d1-4010-907a-dcef529b9ab5.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-buyukcekmece-ataturk-kiralik/daire/27600-3480","24","22.000","09-05-2025","Kiralık Daire","2 +
                          1","105 m²","10
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Özgün Emlaktan Yeni Binada 2+1-80 M2 - Bahçeli Temiz Daire.","İstanbul / Büyükçekmece / Atatürk Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/2/0/0/6/4/4/751b90dd-d184-46d5-b669-39941ea9fa78.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-catalmese-kiralik/daire/3995-26662","24","26.000","05-05-2025","Kiralık Daire","2 +
                          1","105 m²","9
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Çekmeköy Çatalmeşe Mah Kiralık Daire 2+1","İstanbul / Çekmeköy / Çatalmeşe Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-rekor-3995","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/1/7/7/5/4/4/4b6e4625-100b-4710-be9b-4e5d4db91e61.jpg","Whatsapp","Remax Rekor","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/9/9/3/0/0/4826bad6-b37b-4ea4-b50f-32aaafa6aee6.jpg",""
"https://www.hepsiemlak.com/istanbul-atasehir-kayisdagi-kiralik/daire/88546-4537","24","25.500","07-05-2025","Kiralık Daire","1 +
                          1","65 m²","5
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Necip Fazıl Mahallesinde Ful Eşyalı Geniş Kiralık 1+1 Daire","İstanbul / Ataşehir / Kayışdağı Mah.","https://www.hepsiemlak.com/emlak-ofisi/emlak-store-atasehir-88546/emlak-store-atasehir-1753731","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/1/3/3/0/4/4/7ed02a83-105f-4acd-a2fd-f0b26894879e.jpg","Whatsapp","Emlak Store Ataşehir","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/3/7/3/5/7/1/2105b13e-0e30-4a50-bd5f-e946b9ad7037.png","Emlak Store
          Ataşehir"
"https://www.hepsiemlak.com/istanbul-kartal-soganlik-yeni-kiralik/daire/31610-11055","33","30.000","04-05-2025","Kiralık Daire","1 +
                          1","74 m²","15
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İlkemcity Den Kartal Kentplus Residence De Kiralık 1+1 Daire","İstanbul / Kartal / Soğanlık Yeni Mah.","https://www.hepsiemlak.com/emlak-ofisi/ilkemcity-31610","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/0/8/1/3/4/4/726526a6-2a72-44f7-af1a-a3498f997554.jpg","Whatsapp","İlkemcity","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/1/6/1/3/0/675d9e74-4712-48e0-b86c-f8d1092d8a06.jpg",""
"https://www.hepsiemlak.com/istanbul-kagithane-ortabayir-kiralik/residence/11114-11681","15","28.000","09-05-2025","Kiralık Residence","1 +
                          1","53 m²","10
                        Yaşında","7. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Onurdan Kanyon Avm Arkası Metro 10 Dk Full Eşyalı Recıdence 1+1","İstanbul / Kağıthane / Ortabayır Mah.","https://www.hepsiemlak.com/emlak-ofisi/onur-emlak-11114","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/9/7/4/5/4/4/2cbb2d9a-c38f-4496-8d06-7bc6f1a98e53.jpg","Whatsapp","Onur Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/1/1/1/1/0/e2ecfdb9-2b1a-4dd3-ad7b-56b72094a230.jpg",""
"https://www.hepsiemlak.com/istanbul-beylikduzu-baris-kiralik/daire/5604-1649","15","47.000","05-05-2025","Kiralık Daire","2 +
                          1","128 m²","9
                        Yaşında","8. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Beylikdüzü Makyol Yaşam Sitesinde Kiralık 128 M2 2+1 Daire","İstanbul / Beylikdüzü / Barış Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/0/5/1/5/4/4/a956dd22-c2f3-4ef3-883f-4f5f9bfee98e.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-selimiye-kiralik/daire/5167-1923","25","53.000","06-05-2025","Kiralık Daire","4 +
                          1","155 m²","30
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Üsküdar Çiçekçi’de 4 Oda 1 Salon Deniz Manzaralı, Asansörlü Ve Otoparklı Dubleks","İstanbul / Üsküdar / Selimiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/gold-gayrimenkul-5167/gold-gayrimenkul-5167","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/7/7/7/5/4/4/d96cf377-d147-4903-90e7-6b120146140a.jpg","Whatsapp","Gold Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/6/1/5/0/0/828547c3-860c-4901-b6f4-87df079693be.jpg","Gold
          Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-beyoglu-cihangir-kiralik/daire/68738-399","25","70.000","09-05-2025","Kiralık Daire","3 +
                          1","120 m²","45
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kiralık Deniz  Manzaralı 3+1 120 M2 Boş Daire Cihangir Merkezde 3 Tarafı Açık Aydınlık","İstanbul / Beyoğlu / Cihangir Mah.","https://www.hepsiemlak.com/emlak-ofisi/bagci-emlak-68738/recepserif-bagci-1308814","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/4/6/7/2/4/4/1741075413268-44276442.jpg","Whatsapp","Bağcı Emlak","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Recepşerif
          Bağcı"
"https://www.hepsiemlak.com/istanbul-sisli-eskisehir-kiralik/daire/95641-827","29","26.000","05-05-2025","Kiralık Daire","2 +
                          1","90 m²","25
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Şişli Kurtuluş Pervaz Sok'ta 2+1-5.Kat Eşyalı Kiralık Daire","İstanbul / Şişli / Eskişehir Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/3/1/5/5/4/4/1746004237716-44551314.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-mecidiye-kiralik/daire/19631-2081","6","16.000","10-05-2025","Kiralık Daire","Stüdyo","30 m²","35
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Karadeniz Emlak Beşiktaş Ortaköy De Merkezde 1 Oda Studyo Kombili Daire","İstanbul / Beşiktaş / Mecidiye Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/5/4/9/4/4/4/ba7e58df-c250-4a47-b0e7-00a7755c5118.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-turkali-kiralik/daire/1217-6291","23","45.000","04-05-2025","Kiralık Daire","1 +
                          1","65 m²","45
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Yüksel Önder | Şair Nedim Cad 1+1 Şık Dekorlu Kiralık Konut / Ofis","İstanbul / Beşiktaş / Türkali Mah.","https://www.hepsiemlak.com/emlak-ofisi/yuksel-onder-emlak-1217","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/0/2/8/4/4/4/8ef06906-0b9b-4846-ab2e-ae884851d05d.jpg","Whatsapp","Yüksel Önder Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/1/2/1/0/0/5cf23ecd-64f7-4e07-8e68-9ab2da11ffa6.jpg",""
