"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-location","img-wrp href","he-lazy-image src 2","he-lazy-image src 3","listing-card--owner-info__firm-name","listing-card--owner-info__name","list-view-header"
"https://www.hepsiemlak.com/istanbul-eyupsultan-gokturk-merkez-kiralik/daire/42083-5702","24","30.000","07-05-2025","Kiralık Daire","Stüdyo","51 m²","Sıfır Bina","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Eyüpsultan / Göktürk Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/derin-gayrimenkul-42083","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/3/2/2/3/4/4/aa04494b-574b-478c-8240-25c9bfc45c11.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/0/2/4/0/e42e31b4-7ef4-43d2-8a1b-0d7e7989d8b5.jpg","Derin Gayrimenkul","","Derin Gayrimenkul'den Him Stay'de Full Eşyalı Stüdyo Daire!!"
"https://www.hepsiemlak.com/istanbul-eyupsultan-gokturk-merkez-kiralik/daire/42083-5683","18","31.000","07-05-2025","Kiralık Daire","Stüdyo","50 m²","1
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Eyüpsultan / Göktürk Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/derin-gayrimenkul-42083","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/2/6/9/1/4/4/0d184bf3-10cb-4bb4-8365-ada89f1771a4.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/0/2/4/0/e42e31b4-7ef4-43d2-8a1b-0d7e7989d8b5.jpg","Derin Gayrimenkul","","Derin Gayrimenkul'den Him Stay'de Full Eşyalı Stüdyo Daire!"
"https://www.hepsiemlak.com/istanbul-eyupsultan-gokturk-merkez-kiralik/daire/42083-5674","58","89.000","07-05-2025","Kiralık Daire","2 +
                          2","259 m²","12
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Eyüpsultan / Göktürk Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/derin-gayrimenkul-42083","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/5/8/2/1/4/4/f08f48b5-3ba6-43fe-9050-d7f3ae18680c.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/0/2/4/0/e42e31b4-7ef4-43d2-8a1b-0d7e7989d8b5.jpg","Derin Gayrimenkul","","Derin'den İstanbul Cad.'de Su Venue'de Kiralık Ferah Loft Ofis!"
"https://www.hepsiemlak.com/istanbul-eyupsultan-gokturk-merkez-kiralik/daire/42083-5665","24","30.000","07-05-2025","Kiralık Daire","Stüdyo","50 m²","Sıfır Bina","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Eyüpsultan / Göktürk Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/derin-gayrimenkul-42083","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/7/4/2/0/4/4/8748ff0b-bb5b-468a-8394-2e53807c0eee.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/0/2/4/0/e42e31b4-7ef4-43d2-8a1b-0d7e7989d8b5.jpg","Derin Gayrimenkul","","Derin Gayrimenkul'den Him Stay'de Full Eşyalı Stüdyo Daire!!"
"https://www.hepsiemlak.com/istanbul-eyupsultan-gokturk-merkez-kiralik/daire/42083-5256","24","35.000","07-05-2025","Kiralık Daire","1 +
                          1","60 m²","1
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Eyüpsultan / Göktürk Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/derin-gayrimenkul-42083","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/6/3/2/1/2/4/548441e7-c96f-4edf-84c9-559a6e420fcb.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/0/2/4/0/e42e31b4-7ef4-43d2-8a1b-0d7e7989d8b5.jpg","Derin Gayrimenkul","","Derin'den Him Blok Projesinde Full Eşyalı 1+1 Kiralık Daire!"
"https://www.hepsiemlak.com/istanbul-eyupsultan-mimar-sinan-kiralik/daire/42083-5629","56","40.000","07-05-2025","Kiralık Daire","1 +
                          1","75 m²","6
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Eyüpsultan / Mimar Sinan Mah.","https://www.hepsiemlak.com/emlak-ofisi/derin-gayrimenkul-42083","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/2/7/6/7/3/4/f6b96422-746f-4d93-a721-ab7e8098eae5.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/0/2/4/0/e42e31b4-7ef4-43d2-8a1b-0d7e7989d8b5.jpg","Derin Gayrimenkul","","Derin'den Him Suıtes Kemerburgaz'da Full Eşyalı 1+1 Dubleks"
"https://www.hepsiemlak.com/istanbul-eyupsultan-gokturk-merkez-kiralik/daire/42083-5709","31","45.000","07-05-2025","Kiralık Daire","1 +
                          1","60 m²","11
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Eyüpsultan / Göktürk Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/derin-gayrimenkul-42083","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/4/3/7/3/4/4/814b6b97-0ee7-4e59-afcb-3d6509ba5258.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/0/2/4/0/e42e31b4-7ef4-43d2-8a1b-0d7e7989d8b5.jpg","Derin Gayrimenkul","","Derin Gayrimenkul'den Him Stay'de Full Eşyalı 1+1 Daire !!!"
"https://www.hepsiemlak.com/istanbul-eyupsultan-gokturk-merkez-kiralik/daire/42083-5735","35","50.000","07-05-2025","Kiralık Daire","2 +
                          1","105 m²","14
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Eyüpsultan / Göktürk Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/derin-gayrimenkul-42083","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/6/7/1/5/4/4/fe8ca31b-1d33-4cc8-b786-2228111ae96b.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/0/2/4/0/e42e31b4-7ef4-43d2-8a1b-0d7e7989d8b5.jpg","Derin Gayrimenkul","","Derin'den New Lıfe Göktürk 2+1 Kiralık Boş Daire!!"
"https://www.hepsiemlak.com/istanbul-eyupsultan-gokturk-merkez-kiralik/daire/42083-5354","41","57.000","07-05-2025","Kiralık Daire","2 +
                          1","100 m²","Sıfır Bina","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Eyüpsultan / Göktürk Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/derin-gayrimenkul-42083","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/8/0/0/0/3/4/ba7cfeec-a147-4ede-9884-702814512cd6.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/0/2/4/0/e42e31b4-7ef4-43d2-8a1b-0d7e7989d8b5.jpg","Derin Gayrimenkul","","Derin Gayrimenkul'den Him Stay'den Full Eşyalı 2+1 Çatı Dubleksi"
"https://www.hepsiemlak.com/istanbul-eyupsultan-gokturk-merkez-kiralik/daire/42083-5699","49","89.000","07-05-2025","Kiralık Daire","2 +
                          2","180 m²","12
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Eyüpsultan / Göktürk Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/derin-gayrimenkul-42083","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/1/3/5/2/4/4/7c4e93fb-357a-4d64-8487-36e0c2912c80.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/0/2/4/0/e42e31b4-7ef4-43d2-8a1b-0d7e7989d8b5.jpg","Derin Gayrimenkul","","Derin Gayrimenkul'den G1 Resıdence'ta Kiralık 2+2 Çatıdubleks!"
"https://www.hepsiemlak.com/istanbul-eyupsultan-gokturk-merkez-kiralik/daire/42083-5341","33","35.000","07-05-2025","Kiralık Daire","1 +
                          1","55 m²","Sıfır Bina","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Eyüpsultan / Göktürk Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/derin-gayrimenkul-42083","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/8/4/0/9/2/4/78aedb3d-6bbc-4c5e-bf25-36e86c501d4e.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/0/2/4/0/e42e31b4-7ef4-43d2-8a1b-0d7e7989d8b5.jpg","Derin Gayrimenkul","","Derin'den Him Blok Projesinde Full Eşyalı 1+1 Kiralık Daire!"
"https://www.hepsiemlak.com/istanbul-besiktas-levazim-kiralik/residence/98015-1897","11","270.000","07-05-2025","Kiralık Residence","1 +
                          1","169 m²","4
                        Yaşında","Ara Kat","","","","İstanbul / Beşiktaş / Levazım Mah.","https://www.hepsiemlak.com/emlak-ofisi/artistanbul-gayrimenkul-zorlu-center-98015/gulcin-gonul-2068637","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/0/3/0/4/1/4/ec22227e-d215-4fb5-8d20-c4efbf098f89.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/3/6/8/6/0/2/6bf57ef1-96dd-4954-a46c-ba149eff3f18.jpg","Artistanbul Gayrimenkul Zorlu Center","Gülçin
          Gönül","Zorlu Center'da Kiralık 2+1 Eşyalı Daire"
"https://www.hepsiemlak.com/istanbul-besiktas-levent-kiralik/residence/98015-2151","46","140.000","07-05-2025","Kiralık Residence","3 +
                          1","220 m²","15
                        Yaşında","17. Kat","","","","İstanbul / Beşiktaş / Levent Mah.","https://www.hepsiemlak.com/emlak-ofisi/artistanbul-gayrimenkul-zorlu-center-98015/gulcin-gonul-2068637","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/8/8/2/2/4/4/12014670-ad06-4591-bcb7-c63fc21d4d98.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/3/6/8/6/0/2/6bf57ef1-96dd-4954-a46c-ba149eff3f18.jpg","Artistanbul Gayrimenkul Zorlu Center","Gülçin
          Gönül","Sapphire Residence Kiralık 220m2 3+1 Müstakil Teraslı Daire"
"https://www.hepsiemlak.com/istanbul-besiktas-dikilitas-kiralik/residence/98015-2157","58","360.000","07-05-2025","Kiralık Residence","5 +
                          2","550 m²","15
                        Yaşında","21 ve üzeri","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Beşiktaş / Dikilitaş Mah.","https://www.hepsiemlak.com/emlak-ofisi/artistanbul-gayrimenkul-zorlu-center-98015/gulcin-gonul-2068637","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/3/3/4/3/4/4/047c4650-4af9-4dd5-ab10-a5b3f339a488.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/3/6/8/6/0/2/6bf57ef1-96dd-4954-a46c-ba149eff3f18.jpg","Artistanbul Gayrimenkul Zorlu Center","Gülçin
          Gönül","Selenium Twins Kiralık Boğaz Manzaralı Balkonlu 550m2 Penthouse"
"https://www.hepsiemlak.com/istanbul-sisli-tesvikiye-kiralik/residence/98015-2156","33","125.000","07-05-2025","Kiralık Residence","1 +
                          1","100 m²","Sıfır Bina","8. Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/3/6/8/6/0/2/6bf57ef1-96dd-4954-a46c-ba149eff3f18.jpg","","İstanbul / Şişli / Teşvikiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/artistanbul-gayrimenkul-zorlu-center-98015/gulcin-gonul-2068637","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/1/0/8/9/0/b6a73031-63c7-40f7-9a17-a85e62592e9e.jpg","","Artistanbul Gayrimenkul Zorlu Center","Gülçin
          Gönül","Nişantaşı Koru Dap Kiralık 1+1 Eşyalı Sıfır Daire"
"https://www.hepsiemlak.com/istanbul-besiktas-dikilitas-kiralik/residence/98015-1629","35","140.000","07-05-2025","Kiralık Residence","4 +
                          1","270 m²","10
                        Yaşında","21 ve üzeri","","","","İstanbul / Beşiktaş / Dikilitaş Mah.","https://www.hepsiemlak.com/emlak-ofisi/artistanbul-gayrimenkul-zorlu-center-98015/gulcin-gonul-2068637","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/3/6/8/6/0/2/6bf57ef1-96dd-4954-a46c-ba149eff3f18.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/1/0/8/9/0/b6a73031-63c7-40f7-9a17-a85e62592e9e.jpg","Artistanbul Gayrimenkul Zorlu Center","Gülçin
          Gönül","Selenium Twins'de Kiralık 3.5+1 Deniz Manzaralı Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-emniyet-evleri-kiralik/residence/98015-1975","35","140.000","07-05-2025","Kiralık Residence","3 +
                          1","250 m²","15
                        Yaşında","17. Kat","","","","İstanbul / Kağıthane / Emniyet Evleri Mah.","https://www.hepsiemlak.com/emlak-ofisi/artistanbul-gayrimenkul-zorlu-center-98015/gulcin-gonul-2068637","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/3/6/8/6/0/2/6bf57ef1-96dd-4954-a46c-ba149eff3f18.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/1/0/8/9/0/b6a73031-63c7-40f7-9a17-a85e62592e9e.jpg","Artistanbul Gayrimenkul Zorlu Center","Gülçin
          Gönül","Sapphire Residence Kiralık Müstakil Teraslı 3+1 Daire"
"https://www.hepsiemlak.com/istanbul-besiktas-gayrettepe-kiralik/residence/98015-2161","38","130.000","07-05-2025","Kiralık Residence","2 +
                          0","154 m²","13
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Beşiktaş / Gayrettepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/artistanbul-gayrimenkul-zorlu-center-98015/gulcin-gonul-2068637","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/9/1/9/4/4/4/e6cb593c-b61c-4e01-9a37-cc2e5edb2547.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/3/6/8/6/0/2/6bf57ef1-96dd-4954-a46c-ba149eff3f18.jpg","Artistanbul Gayrimenkul Zorlu Center","Gülçin
          Gönül","Selenium Panorama Residence Kiralık Mobilyalı Balkonlu 2+1 Daire"
"https://www.hepsiemlak.com/istanbul-besiktas-dikilitas-kiralik/residence/98015-2170","34","60.000","07-05-2025","Kiralık Residence","1 +
                          1","96 m²","15
                        Yaşında","6. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Beşiktaş / Dikilitaş Mah.","https://www.hepsiemlak.com/emlak-ofisi/artistanbul-gayrimenkul-zorlu-center-98015/gulcin-gonul-2068637","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/9/3/2/5/4/4/7084c79a-1c9b-471e-b2af-a045a7676416.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/3/6/8/6/0/2/6bf57ef1-96dd-4954-a46c-ba149eff3f18.jpg","Artistanbul Gayrimenkul Zorlu Center","Gülçin
          Gönül","Selenium Twins Residence Kiralık 1+1 Daire"
"https://www.hepsiemlak.com/istanbul-besiktas-nisbetiye-kiralik/residence/98015-2162","58","500.000","02-05-2025","Kiralık Residence","4 +
                          1","500 m²","1
                        Yaşında","13. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Beşiktaş / Nisbetiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/artistanbul-gayrimenkul-zorlu-center-98015/gulcin-gonul-2068637","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/1/6/0/5/4/4/40c9f498-d45b-4b04-935d-ed617e36d2de.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/3/6/8/6/0/2/6bf57ef1-96dd-4954-a46c-ba149eff3f18.jpg","Artistanbul Gayrimenkul Zorlu Center","Gülçin
          Gönül","Çiftçi Towers Kiralık Cd Birleşim 500m2 Özel Dekorasyonlu Daire"
"https://www.hepsiemlak.com/istanbul-arnavutkoy-karlibayir-kiralik/daire/156389-26","16","18.000","07-05-2025","Kiralık Daire","2 +
                          1","110 m²","5
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Arnavutköy / Karlıbayır Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/3/5/8/5/4/4/1746542393-751169-44585304.jpeg","","","","Arnavutköy Yönetim Merkezi Kaymakamlık Ve Caddeye Yakın Ara Kat Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-beyoglu-hacimimi-kiralik/daire/141060-113","57","30.000","06-05-2025","Kiralık Daire","1 +
                          1","70 m²","50
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Beyoğlu / Hacımimi Mah.","https://www.hepsiemlak.com/emlak-ofisi/beyoglu-gayrimenkul-141060/ibrahim-atilan-3963295","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/4/7/7/4/4/4/1746287336-438072-44477401.jpeg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Beyoğlu Gayrimenkul","İbrahim
          Atılan","Beyoğlu Galata Yakını Kumbaracı Yk.Kiralık Daire Apartment For Rent Near Galata"
"https://www.hepsiemlak.com/istanbul-sisli-tesvikiye-kiralik/residence/8525-56675","21","120.000","07-05-2025","Kiralık Residence","1 +
                          1","97 m²","Sıfır Bina","2. Kat","","","","İstanbul / Şişli / Teşvikiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/versatie-selenium-twins-zorlu-center-8525/sinan-cizmeci-8525","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/7/0/1/2/4/4/ab9e4eec-92fe-4966-a849-e821f819f245.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/2/5/8/0/0/d6f97f13-b255-4f55-acd8-a4745e3d74b6.jpg","Versatıe Selenıum Twins Zorlu Center","Sinan
          Çizmeci","Dap Yapı Nişantaşı Koru Projesinde 2. El Firmasından Kiralık 1+1"
"https://www.hepsiemlak.com/istanbul-sisli-tesvikiye-kiralik/residence/8525-56667","19","120.000","07-05-2025","Kiralık Residence","1 +
                          1","95 m²","Sıfır Bina","1. Kat","","","","İstanbul / Şişli / Teşvikiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/versatie-selenium-twins-zorlu-center-8525/sinan-cizmeci-8525","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/0/2/9/1/4/4/0f8e359f-cd62-4056-a20b-934263283764.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/2/5/8/0/0/d6f97f13-b255-4f55-acd8-a4745e3d74b6.jpg","Versatıe Selenıum Twins Zorlu Center","Sinan
          Çizmeci","Versatie Gayrimenkul Nişantaşı Koru'da Kiralık 1+1 Daire"
"https://www.hepsiemlak.com/istanbul-beykoz-anadolu-hisari-kiralik/daire/70850-2794","39","120.000","09-05-2025","Kiralık Daire","3 +
                          1","180 m²","30
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Beykoz / Anadolu Hisarı Mah.","https://www.hepsiemlak.com/emlak-ofisi/mavi-kapi-gayrimenkul-70850/manolya-budeyri-1347710","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/7/1/5/0/4/4/c485060b-2e8d-4dfb-bdee-88c42cd862ea.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/1/7/7/4/3/1/ab87f0a4-4eaa-4b0e-ac50-ecf9aa4c3582.jpg","Mavi Kapı Gayrimenkul","Manolya
          Budeyri","Anadolu Hisarında İskeleye Yakın Boğaz Manzaralı Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-sariyer-emirgan-kiralik/daire/2608-6543","18","75.000","30-04-2025","Kiralık Daire","1 +
                          1","105 m²","45
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Sarıyer / Emirgan Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-power-gayrimenkul-2608","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/1/0/5/5/4/4/c7eef29a-7621-4e83-9933-4220cdec3b71.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/0/6/2/0/0/86693a32-8d30-4fcd-975c-a43960872292.jpg","Coldwell Banker Power Gayrimenkul","","Emirganda Boğaz Manzaralı Kiralık Daire"
